date,kospi,fx,cds,spread,kospi_6m_avg,kospi_gap_pct,fx_6m_avg,fx_gap_pct
2024-06-07,2722.70,1365.30,36,42.8,2632.27,3.44,1338.85,1.98
2024-06-10,2701.20,1376.00,36,42.9,2632.27,2.62,1338.85,2.77
2024-06-11,2705.30,1378.40,36,43.4,2632.27,2.77,1338.85,2.95
2024-06-12,2728.20,1376.20,36,43.8,2632.27,3.64,1338.85,2.79
2024-06-13,2754.90,1373.90,35,44.1,2632.27,4.66,1338.85,2.62
2024-06-14,2758.40,1379.30,35,44.2,2632.27,4.79,1338.85,3.02
2024-06-17,2744.10,1381.20,36,45.0,2632.27,4.25,1338.85,3.16
2024-06-18,2763.90,1381.10,36,45.2,2632.27,5.00,1338.85,3.16
2024-06-19,2797.30,1381.80,36,45.8,2632.27,6.27,1338.85,3.21
2024-06-20,2807.60,1384.60,35,45.2,2632.27,6.66,1338.85,3.42
2024-06-21,2784.30,1388.30,35,46.1,2632.27,5.78,1338.85,3.69
2024-06-24,2764.70,1389.00,36,46.2,2632.27,5.03,1338.85,3.75
2024-06-25,2774.40,1387.50,37,46.1,2632.27,5.40,1338.85,3.63
2024-06-26,2792.10,1388.70,37,45.6,2632.27,6.07,1338.85,3.72
2024-06-27,2784.10,1385.80,36,46.4,2632.27,5.77,1338.85,3.51
2024-06-28,2797.80,1376.70,36,47.6,2632.27,6.29,1338.85,2.83
2024-07-01,2804.30,1381.60,36,47.1,2663.08,5.30,1350.94,2.27
2024-07-02,2780.90,1388.10,36,46.5,2663.08,4.42,1350.94,2.75
2024-07-03,2794.00,1389.70,36,46.4,2663.08,4.92,1350.94,2.87
2024-07-04,2824.90,1380.20,35,46.3,2663.08,6.08,1350.94,2.17
2024-07-05,2862.20,1380.00,35,46.7,2663.08,7.48,1350.94,2.15
2024-07-08,2857.80,1383.00,35,46.1,2663.08,7.31,1350.94,2.37
2024-07-09,2867.40,1383.50,35,45.8,2663.08,7.67,1350.94,2.41
2024-07-10,2868.00,1384.20,35,45.6,2663.08,7.69,1350.94,2.46
2024-07-11,2891.40,1379.10,35,45.1,2663.08,8.57,1350.94,2.08
2024-07-12,2857.00,1379.60,35,45.1,2663.08,7.28,1350.94,2.12
2024-07-15,2860.90,1382.10,35,46.2,2663.08,7.43,1350.94,2.31
2024-07-16,2866.10,1384.30,36,46.1,2663.08,7.62,1350.94,2.47
2024-07-17,2843.30,1380.00,35,45.9,2663.08,6.77,1350.94,2.15
2024-07-18,2824.40,1381.50,36,45.5,2663.08,6.06,1350.94,2.26
2024-07-19,2795.50,1386.70,36,45.1,2663.08,4.97,1350.94,2.65
2024-07-22,2763.50,1388.20,37,45.1,2663.08,3.77,1350.94,2.76
2024-07-23,2774.30,1386.20,36,44.9,2663.08,4.18,1350.94,2.61
2024-07-24,2758.70,1383.80,35,46.3,2663.08,3.59,1350.94,2.43
2024-07-25,2710.70,1385.40,35,46.0,2663.08,1.79,1350.94,2.55
2024-07-26,2731.90,1385.80,37,45.8,2663.08,2.58,1350.94,2.58
2024-07-29,2765.50,1381.90,36,45.6,2663.08,3.85,1350.94,2.29
2024-07-30,2738.20,1385.30,36,45.7,2663.08,2.82,1350.94,2.54
2024-08-02,2676.20,1371.20,35,45.5,2716.39,-1.48,1361.71,0.70
2024-08-05,2441.60,1374.20,37,45.8,2716.39,-10.12,1361.71,0.92
2024-08-06,2522.20,1375.60,40,46.3,2716.39,-7.15,1361.71,1.02
2024-08-07,2568.40,1376.30,39,46.8,2716.39,-5.45,1361.71,1.07
2024-08-08,2556.70,1376.90,38,46.9,2716.39,-5.88,1361.71,1.12
2024-08-12,2618.30,1371.60,38,47.5,2716.39,-3.61,1361.71,0.73
2024-08-13,2621.50,1370.60,37,47.7,2716.39,-3.49,1361.71,0.65
2024-08-14,2644.50,1360.80,37,48.2,2716.39,-2.65,1361.71,-0.07
2024-08-16,2697.20,1357.60,34,48.7,2716.39,-0.71,1361.71,-0.30
2024-08-19,2674.40,1333.40,34,49.7,2716.39,-1.55,1361.71,-2.08
2024-08-20,2696.60,1333.40,34,49.8,2716.39,-0.73,1361.71,-2.08
2024-08-21,2701.10,1336.20,34,49.9,2716.39,-0.56,1361.71,-1.87
2024-08-22,2707.70,1334.90,34,51.5,2716.39,-0.32,1361.71,-1.97
2024-08-23,2701.70,1338.90,34,51.9,2716.39,-0.54,1361.71,-1.68
2024-08-26,2698.00,1326.80,33,52.4,2716.39,-0.68,1361.71,-2.56
2024-08-27,2689.30,1331.10,32,52.5,2716.39,-1.00,1361.71,-2.25
2024-08-28,2689.80,1338.90,32,53.7,2716.39,-0.98,1361.71,-1.68
2024-08-29,2662.30,1333.60,32,54.5,2716.39,-1.99,1361.71,-2.06
2024-08-30,2674.30,1336.00,31,55.0,2716.39,-1.55,1361.71,-1.89
2024-09-02,2681.00,1338.60,32,55.3,2716.18,-1.30,1363.84,-1.85
2024-09-03,2664.60,1341.40,32,56.4,2716.18,-1.90,1363.84,-1.65
2024-09-05,2575.50,1335.60,33,57.5,2716.18,-5.18,1363.84,-2.07
2024-09-06,2544.30,1327.40,33,57.9,2716.18,-6.33,1363.84,-2.67
2024-09-10,2523.40,1343.50,33,57.4,2716.18,-7.10,1363.84,-1.49
2024-09-11,2513.40,1339.10,33,58.6,2716.18,-7.47,1363.84,-1.81
2024-09-12,2572.10,1338.80,34,58.3,2716.18,-5.30,1363.84,-1.84
2024-09-13,2575.40,1329.30,33,59.0,2716.18,-5.18,1363.84,-2.53
2024-09-19,2580.80,1329.40,32,58.9,2716.18,-4.98,1363.84,-2.53
2024-09-20,2593.40,1329.10,31,58.8,2716.18,-4.52,1363.84,-2.55
2024-09-23,2602.00,1336.00,31,58.5,2716.18,-4.20,1363.84,-2.04
2024-09-24,2631.68,1334.80,31,58.5,2716.18,-3.11,1363.84,-2.13
2024-09-25,2596.32,1331.10,31,58.9,2716.18,-4.41,1363.84,-2.40
2024-09-26,2671.60,1327.50,31,58.8,2716.18,-1.64,1363.84,-2.66
2024-09-27,2649.80,1318.20,30,58.3,2716.18,-2.44,1363.84,-3.35
2024-09-30,2593.30,1308.30,31,58.6,2716.18,-4.52,1363.84,-4.07
2024-10-02,2561.70,1319.40,31,59.0,2702.86,-5.22,1364.96,-3.34
2024-10-04,2569.70,1333.80,32,59.1,2702.86,-4.93,1364.96,-2.28
2024-10-08,2594.40,1349.50,32,58.5,2702.86,-4.01,1364.96,-1.13
2024-10-10,2599.20,1350.40,32,58.0,2702.86,-3.84,1364.96,-1.07
2024-10-11,2596.90,1349.80,32,57.6,2702.86,-3.92,1364.96,-1.11
2024-10-14,2623.30,1355.80,32,57.1,2702.86,-2.94,1364.96,-0.67
2024-10-15,2633.50,1361.40,32,56.9,2702.86,-2.57,1364.96,-0.26
2024-10-16,2610.40,1362.90,33,57.2,2702.86,-3.42,1364.96,-0.15
2024-10-17,2609.30,1368.60,34,57.0,2702.86,-3.46,1364.96,0.27
2024-10-18,2593.80,1369.70,33,57.2,2702.86,-4.04,1364.96,0.35
2024-10-21,2604.90,1375.20,34,56.9,2702.86,-3.62,1364.96,0.75
2024-10-22,2570.70,1380.40,33,56.9,2702.86,-4.89,1364.96,1.13
2024-10-23,2599.60,1382.10,34,57.2,2702.86,-3.82,1364.96,1.26
2024-10-24,2581.00,1380.30,34,56.9,2702.86,-4.51,1364.96,1.12
2024-10-25,2583.30,1388.80,34,56.9,2702.86,-4.42,1364.96,1.75
2024-10-28,2612.40,1385.00,34,57.1,2702.86,-3.35,1364.96,1.47
2024-10-29,2617.80,1386.50,33,56.8,2702.86,-3.15,1364.96,1.58
2024-10-30,2593.80,1382.30,33,56.8,2702.86,-4.04,1364.96,1.27
2024-10-31,2556.20,1380.10,33,56.7,2702.86,-5.43,1364.96,1.11
2024-11-01,2542.40,1378.90,34,56.8,2690.32,-5.50,1364.42,1.06
2024-11-04,2589.00,1370.80,35,57.2,2690.32,-3.77,1364.42,0.47
2024-11-05,2576.90,1378.20,34,57.0,2690.32,-4.22,1364.42,1.01
2024-11-06,2563.50,1396.50,35,56.9,2690.32,-4.71,1364.42,2.35
2024-11-07,2564.60,1396.60,34,57.4,2690.32,-4.67,1364.42,2.36
2024-11-08,2561.20,1386.60,33,57.2,2690.32,-4.80,1364.42,1.63
2024-11-11,2531.70,1394.80,33,57.0,2690.32,-5.90,1364.42,2.23
2024-11-12,2482.60,1403.50,32,56.7,2690.32,-7.72,1364.42,2.86
2024-11-13,2417.10,1406.70,33,56.2,2690.32,-10.16,1364.42,3.10
2024-11-14,2418.90,1405.10,34,56.3,2690.32,-10.09,1364.42,2.98
2024-11-15,2416.90,1398.80,34,56.5,2690.32,-10.16,1364.42,2.52
2024-11-18,2469.10,1395.20,34,56.7,2690.32,-8.22,1364.42,2.26
2024-11-20,2482.30,1391.00,34,56.5,2690.32,-7.73,1364.42,1.95
2024-11-21,2480.60,1397.70,34,56.7,2690.32,-7.80,1364.42,2.44
2024-11-22,2501.20,1401.70,34,56.9,2690.32,-7.03,1364.42,2.73
2024-11-25,2534.30,1401.80,34,56.9,2690.32,-5.80,1364.42,2.74
2024-11-26,2520.40,1398.50,34,57.0,2690.32,-6.32,1364.42,2.50
2024-11-27,2503.10,1396.90,34,57.5,2690.32,-6.96,1364.42,2.38
2024-11-28,2504.70,1395.50,34,58.2,2690.32,-6.90,1364.42,2.28
2024-11-29,2455.90,1394.80,34,58.7,2690.32,-8.71,1364.42,2.23
2024-12-02,2454.50,1402.50,34,58.9,2654.74,-7.54,1369.54,2.41
2024-12-03,2500.10,1402.70,34,58.4,2654.74,-5.82,1369.54,2.42
2024-12-04,2464.00,1410.90,35,58.4,2654.74,-7.18,1369.54,3.02
2024-12-05,2441.90,1415.00,36,59.1,2654.74,-8.02,1369.54,3.32
2024-12-06,2428.20,1419.30,36,59.2,2654.74,-8.53,1369.54,3.63
2024-12-09,2360.60,1436.80,36,59.4,2654.74,-11.08,1369.54,4.91
2024-12-10,2417.80,1426.90,37,65.1,2654.74,-8.93,1369.54,4.19
2024-12-11,2442.50,1432.10,37,65.2,2654.74,-7.99,1369.54,4.57
2024-12-12,2482.10,1431.50,37,65.6,2654.74,-6.50,1369.54,4.52
2024-12-16,2489.00,1435.10,37,65.9,2654.74,-6.24,1369.54,4.79
2024-12-17,2456.80,1439.50,36,65.8,2654.74,-7.46,1369.54,5.11
2024-12-18,2484.40,1435.80,36,66.7,2654.74,-6.42,1369.54,4.84
2024-12-19,2435.90,1451.80,36,67.2,2654.74,-8.24,1369.54,6.01
2024-12-20,2404.20,1451.70,37,67.1,2654.74,-9.44,1369.54,6.00
2024-12-24,2446.00,1452.10,37,67.6,2654.74,-7.86,1369.54,6.03
2024-12-26,2429.70,1465.10,37,68.2,2654.74,-8.48,1369.54,6.98
2024-12-27,2404.80,1468.50,37,68.7,2654.74,-9.41,1369.54,7.23
2024-12-30,2399.50,1472.40,37,68.8,2654.74,-9.61,1369.54,7.51
2025-01-02,2398.90,1466.80,38,69.0,2605.45,-7.93,1378.31,6.42
2025-01-03,2441.90,1467.40,38,68.8,2605.45,-6.28,1378.31,6.46
2025-01-06,2488.60,1468.80,38,67.8,2605.45,-4.48,1378.31,6.57
2025-01-07,2492.10,1453.30,39,67.9,2605.45,-4.35,1378.31,5.44
2025-01-08,2521.10,1455.20,38,67.7,2605.45,-3.24,1378.31,5.58
2025-01-10,2515.80,1465.10,39,65.9,2605.45,-3.44,1378.31,6.30
2025-01-13,2489.60,1471.20,40,64.2,2605.45,-4.45,1378.31,6.74
2025-01-14,2497.40,1463.30,40,64.6,2605.45,-4.15,1378.31,6.17
2025-01-15,2496.80,1461.10,40,64.0,2605.45,-4.17,1378.31,6.01
2025-01-16,2527.50,1457.30,38,65.0,2605.45,-2.99,1378.31,5.73
2025-01-17,2523.60,1457.70,38,65.3,2605.45,-3.14,1378.31,5.76
2025-01-20,2520.10,1451.40,38,64.5,2605.45,-3.28,1378.31,5.30
2025-01-21,2518.00,1440.20,38,64.8,2605.45,-3.36,1378.31,4.49
2025-01-22,2547.10,1437.40,36,65.0,2605.45,-2.24,1378.31,4.29
2025-01-23,2515.50,1437.30,34,64.0,2605.45,-3.45,1378.31,4.28
2025-01-24,2536.80,1431.50,34,64.0,2605.45,-2.63,1378.31,3.86
2025-01-31,2517.40,1453.30,33,63.1,2605.45,-3.38,1378.31,5.44
2025-02-03,2454.00,1466.30,33,62.4,2547.97,-3.69,1389.23,5.55
2025-02-04,2481.70,1462.60,34,62.4,2547.97,-2.60,1389.23,5.28
2025-02-05,2509.30,1444.60,34,62.0,2547.97,-1.52,1389.23,3.99
2025-02-06,2536.80,1447.30,34,61.4,2547.97,-0.44,1389.23,4.18
2025-02-07,2521.90,1447.70,33,60.7,2547.97,-1.02,1389.23,4.21
2025-02-10,2521.30,1451.40,33,60.1,2547.97,-1.05,1389.23,4.48
2025-02-11,2539.10,1452.50,32,59.5,2547.97,-0.35,1389.23,4.55
2025-02-12,2548.40,1453.40,32,58.7,2547.97,0.02,1389.23,4.62
2025-02-13,2583.20,1447.40,32,59.6,2547.97,1.38,1389.23,4.19
2025-02-14,2591.10,1443.50,31,59.7,2547.97,1.69,1389.23,3.91
2025-02-17,2610.40,1441.80,30,59.2,2547.97,2.45,1389.23,3.78
2025-02-18,2626.80,1443.70,30,58.3,2547.97,3.09,1389.23,3.92
2025-02-19,2671.50,1438.60,29,58.4,2547.97,4.85,1389.23,3.55
2025-02-20,2654.10,1438.30,28,58.4,2547.97,4.17,1389.23,3.53
2025-02-21,2654.60,1434.20,29,58.2,2547.97,4.18,1389.23,3.24
2025-02-24,2645.30,1427.20,30,58.1,2547.97,3.82,1389.23,2.73
2025-02-25,2630.30,1430.60,29,58.2,2547.97,3.23,1389.23,2.98
2025-02-26,2641.10,1433.10,30,57.7,2547.97,3.66,1389.23,3.16
2025-02-27,2621.80,1442.90,28,58.0,2547.97,2.90,1389.23,3.86
2025-02-28,2532.80,1462.70,28,59.1,2547.97,-0.60,1389.23,5.29
2025-03-04,2528.90,1461.80,29,59.1,2536.93,-0.32,1405.98,3.97
2025-03-05,2558.10,1454.40,30,58.6,2536.93,0.83,1405.98,3.44
2025-03-06,2576.20,1442.30,30,58.0,2536.93,1.55,1405.98,2.58
2025-03-07,2563.50,1446.70,31,57.9,2536.93,1.05,1405.98,2.90
2025-03-10,2570.40,1452.40,31,57.0,2536.93,1.32,1405.98,3.30
2025-03-11,2537.60,1457.90,31,57.1,2536.93,0.03,1405.98,3.69
2025-03-12,2574.80,1451.10,32,57.7,2536.93,1.49,1405.98,3.21
2025-03-13,2573.60,1453.60,31,56.8,2536.93,1.45,1405.98,3.39
2025-03-14,2566.40,1453.80,32,56.5,2536.93,1.16,1405.98,3.40
2025-03-17,2610.70,1448.00,31,57.0,2536.93,2.91,1405.98,2.99
2025-03-18,2612.30,1452.70,33,57.0,2536.93,2.97,1405.98,3.32
2025-03-20,2637.10,1459.10,33,57.0,2536.93,3.95,1405.98,3.78
2025-03-21,2643.10,1462.80,34,56.8,2536.93,4.18,1405.98,4.04
2025-03-24,2632.10,1467.60,35,56.7,2536.93,3.75,1405.98,4.38
2025-03-25,2615.80,1469.40,34,56.7,2536.93,3.11,1405.98,4.51
2025-03-26,2643.90,1465.80,35,56.9,2536.93,4.22,1405.98,4.25
2025-03-27,2607.20,1465.40,35,56.0,2536.93,2.77,1405.98,4.23
2025-03-28,2558.00,1466.60,36,55.5,2536.93,0.83,1405.98,4.31
2025-03-31,2481.10,1472.60,37,57.1,2536.93,-2.20,1405.98,4.74
2025-04-02,2505.90,1466.30,38,56.7,2536.15,-1.19,1425.25,2.88
2025-04-03,2486.70,1466.90,37,57.2,2536.15,-1.95,1425.25,2.92
2025-04-04,2465.40,1434.20,40,57.4,2536.15,-2.79,1425.25,0.63
2025-04-07,2328.20,1467.10,46,58.1,2536.15,-8.20,1425.25,2.94
2025-04-08,2334.20,1473.00,46,58.2,2536.15,-7.96,1425.25,3.35
2025-04-09,2293.70,1483.40,43,58.1,2536.15,-9.56,1425.25,4.08
2025-04-10,2445.10,1456.80,41,58.0,2536.15,-3.59,1425.25,2.21
2025-04-11,2432.70,1449.80,37,58.5,2536.15,-4.08,1425.25,1.72
2025-04-14,2455.90,1424.30,36,59.0,2536.15,-3.16,1425.25,-0.07
2025-04-15,2477.40,1425.40,35,58.5,2536.15,-2.32,1425.25,0.01
2025-04-16,2447.40,1426.40,35,59.0,2536.15,-3.50,1425.25,0.08
2025-04-17,2470.40,1419.00,36,58.3,2536.15,-2.59,1425.25,-0.44
2025-04-18,2483.40,1423.10,36,58.0,2536.15,-2.08,1425.25,-0.15
2025-04-21,2488.40,1419.00,35,58.7,2536.15,-1.88,1425.25,-0.44
2025-04-22,2486.60,1420.70,35,59.3,2536.15,-1.95,1425.25,-0.32
2025-04-23,2525.60,1421.10,35,59.0,2536.15,-0.42,1425.25,-0.29
2025-04-24,2522.30,1435.00,34,58.9,2536.15,-0.55,1425.25,0.68
2025-04-25,2546.30,1436.70,33,59.6,2536.15,0.40,1425.25,0.80
2025-04-28,2548.90,1442.60,32,59.3,2536.15,0.50,1425.25,1.22
2025-04-29,2565.40,1437.40,32,59.3,2536.15,1.15,1425.25,0.85
2025-04-30,2556.60,1421.70,31,60.1,2536.15,0.81,1425.25,-0.25
2025-05-02,2559.80,1405.00,32,59.0,2514.26,1.81,1437.75,-2.28
2025-05-07,2573.80,1398.10,31,59.3,2514.26,2.37,1437.75,-2.76
2025-05-08,2579.50,1397.10,31,58.6,2514.26,2.59,1437.75,-2.83
2025-05-09,2577.30,1399.40,31,57.9,2514.26,2.51,1437.75,-2.67
2025-05-12,2607.30,1402.30,31,58.0,2514.26,3.70,1437.75,-2.47
2025-05-13,2608.40,1416.40,28,56.9,2514.26,3.74,1437.75,-1.48
2025-05-14,2640.60,1420.50,30,57.3,2514.26,5.03,1437.75,-1.20
2025-05-15,2621.40,1395.70,30,56.9,2514.26,4.26,1437.75,-2.92
2025-05-16,2626.90,1390.10,30,57.7,2514.26,4.48,1437.75,-3.31
2025-05-19,2603.40,1396.60,31,56.9,2514.26,3.55,1437.75,-2.86
2025-05-20,2601.80,1392.50,31,57.7,2514.26,3.48,1437.75,-3.15
2025-05-21,2625.60,1387.10,30,57.6,2514.26,4.43,1437.75,-3.52
2025-05-22,2593.70,1381.10,32,58.1,2514.26,3.16,1437.75,-3.94
2025-05-23,2592.10,1375.80,30,58.3,2514.26,3.10,1437.75,-4.31
2025-05-26,2644.40,1364.60,31,57.8,2514.26,5.18,1437.75,-5.09
2025-05-27,2637.20,1369.90,31,57.3,2514.26,4.89,1437.75,-4.72
2025-05-28,2670.20,1376.40,30,57.9,2514.26,6.20,1437.75,-4.27
2025-05-29,2720.60,1376.20,30,57.3,2514.26,8.21,1437.75,-4.28
2025-05-30,2697.70,1379.40,30,57.0,2514.26,7.30,1437.75,-4.06
2025-06-02,2699.00,1373.10,29,57.6,2533.37,6.54,1437.51,-4.48
2025-06-04,2770.80,1370.00,28,56.7,2533.37,9.37,1437.51,-4.70
2025-06-05,2812.10,1359.20,28,56.1,2533.37,11.00,1437.51,-5.45
2025-06-09,2855.80,1356.60,28,55.5,2533.37,12.73,1437.51,-5.63
2025-06-10,2871.90,1364.70,27,57.0,2533.37,13.36,1437.51,-5.06
2025-06-11,2907.00,1374.10,27,55.5,2533.37,14.75,1437.51,-4.41
2025-06-12,2920.00,1358.60,26,54.5,2533.37,15.26,1437.51,-5.49
2025-06-13,2894.60,1369.00,27,52.9,2533.37,14.26,1437.51,-4.77
2025-06-16,2946.70,1363.60,28,53.3,2533.37,16.32,1437.51,-5.14
2025-06-17,2950.30,1362.80,26,53.8,2533.37,16.46,1437.51,-5.20
2025-06-19,2977.70,1380.50,28,53.0,2533.37,17.54,1437.51,-3.97
2025-06-20,3021.80,1366.20,28,53.3,2533.37,19.28,1437.51,-4.96
2025-06-23,3014.50,1384.30,28,52.1,2533.37,18.99,1437.51,-3.70
2025-06-24,3103.60,1360.60,28,52.2,2533.37,22.51,1437.51,-5.35
2025-06-25,3108.30,1362.80,27,52.1,2533.37,22.69,1437.51,-5.20
2025-06-26,3079.60,1357.40,26,51.5,2533.37,21.56,1437.51,-5.57
2025-06-27,3055.90,1357.00,27,51.4,2533.37,20.63,1437.51,-5.60
2025-06-30,3071.70,1349.60,26,51.1,2533.37,21.25,1437.51,-6.12
2025-07-01,3089.70,1356.40,26,50.5,2613.37,18.23,1426.28,-4.90
2025-07-02,3075.10,1358.80,26,49.8,2613.37,17.67,1426.28,-4.73
2025-07-03,3116.30,1359.80,26,50.3,2613.37,19.24,1426.28,-4.66
2025-07-04,3054.30,1362.20,25,49.8,2613.37,16.87,1426.28,-4.49
2025-07-07,3059.50,1368.10,26,49.1,2613.37,17.07,1426.28,-4.08
2025-07-08,3115.00,1368.00,26,49.1,2613.37,19.19,1426.28,-4.09
2025-07-09,3133.70,1375.00,25,48.9,2613.37,19.91,1426.28,-3.60
2025-07-10,3183.20,1371.10,25,49.5,2613.37,21.80,1426.28,-3.87
2025-07-11,3175.80,1375.60,25,49.0,2613.37,21.52,1426.28,-3.55
2025-07-14,3202.00,1381.40,26,48.5,2613.37,22.52,1426.28,-3.15
2025-07-15,3215.30,1379.90,25,49.0,2613.37,23.03,1426.28,-3.25
2025-07-16,3186.40,1385.80,24,49.1,2613.37,21.93,1426.28,-2.84
2025-07-17,3192.30,1392.80,24,48.9,2613.37,22.15,1426.28,-2.35
2025-07-18,3188.10,1393.10,24,48.0,2613.37,21.99,1426.28,-2.33
2025-07-21,3210.80,1388.20,24,49.2,2613.37,22.86,1426.28,-2.67
2025-07-22,3169.90,1387.50,24,48.9,2613.37,21.30,1426.28,-2.72
2025-07-23,3183.80,1379.90,24,49.2,2613.37,21.83,1426.28,-3.25
2025-07-24,3190.50,1368.00,23,49.3,2613.37,22.08,1426.28,-4.09
2025-07-25,3196.10,1378.20,23,48.9,2613.37,22.30,1426.28,-3.37
2025-07-28,3209.50,1382.10,23,49.4,2613.37,22.81,1426.28,-3.10
2025-07-29,3230.60,1390.80,22,49.2,2613.37,23.62,1426.28,-2.49
2025-07-30,3254.50,1383.00,22,49.2,2613.37,24.53,1426.28,-3.03
2025-07-31,3245.40,1388.30,22,49.2,2613.37,24.18,1426.28,-2.66
2025-08-01,3119.40,1401.20,22,49.2,2735.45,14.04,1412.77,-0.82
2025-08-04,3147.80,1385.40,24,49.6,2735.45,15.07,1412.77,-1.94
2025-08-05,3198.00,1388.60,22,49.2,2735.45,16.91,1412.77,-1.71
2025-08-06,3198.10,1389.40,22,48.8,2735.45,16.91,1412.77,-1.65
2025-08-07,3227.70,1380.70,22,49.3,2735.45,18.00,1412.77,-2.27
2025-08-08,3210.00,1389.30,22,49.3,2735.45,17.35,1412.77,-1.66
2025-08-11,3206.80,1388.10,22,48.9,2735.45,17.23,1412.77,-1.75
2025-08-12,3189.90,1389.90,22,48.6,2735.45,16.61,1412.77,-1.62
2025-08-13,3224.40,1381.70,21,49.0,2735.45,17.87,1412.77,-2.20
2025-08-14,3225.70,1382.50,21,49.2,2735.45,17.92,1412.77,-2.14
2025-08-18,3177.30,1385.00,21,48.6,2735.45,16.15,1412.77,-1.97
2025-08-19,3151.60,1390.50,20,48.0,2735.45,15.21,1412.77,-1.58
2025-08-20,3130.10,1398.60,20,48.2,2735.45,14.43,1412.77,-1.00
2025-08-21,3141.70,1398.40,20,48.3,2735.45,14.85,1412.77,-1.02
2025-08-22,3168.70,1393.20,20,47.6,2735.45,15.84,1412.77,-1.38
2025-08-25,3209.90,1385.00,19,48.1,2735.45,17.34,1412.77,-1.97
2025-08-26,3179.40,1396.00,20,48.0,2735.45,16.23,1412.77,-1.19
2025-08-27,3187.20,1396.40,20,48.5,2735.45,16.51,1412.77,-1.16
2025-08-28,3196.30,1387.60,20,48.2,2735.45,16.85,1412.77,-1.78
2025-08-29,3186.00,1390.10,20,48.0,2735.45,16.47,1412.77,-1.60
2025-09-01,3142.90,1393.40,20,47.8,2836.28,10.81,1403.50,-0.72
2025-09-02,3172.40,1390.90,20,47.4,2836.28,11.85,1403.50,-0.90
2025-09-03,3184.40,1392.40,20,47.1,2836.28,12.27,1403.50,-0.79
2025-09-04,3200.80,1392.60,20,47.1,2836.28,12.85,1403.50,-0.78
2025-09-05,3205.10,1390.30,19,47.1,2836.28,13.00,1403.50,-0.94
2025-09-08,3219.60,1390.70,19,47.0,2836.28,13.51,1403.50,-0.91
2025-09-09,3260.10,1388.00,19,47.3,2836.28,14.94,1403.50,-1.10
2025-09-10,3314.50,1386.80,18,47.2,2836.28,16.86,1403.50,-1.19
2025-09-11,3344.20,1391.90,18,47.2,2836.28,17.91,1403.50,-0.83
2025-09-12,3395.50,1388.50,18,47.0,2836.28,19.72,1403.50,-1.07
2025-09-15,3407.30,1389.20,18,46.6,2836.28,20.13,1403.50,-1.02
2025-09-16,3449.60,1378.90,18,46.8,2836.28,21.62,1403.50,-1.75
2025-09-17,3413.40,1380.20,18,46.3,2836.28,20.35,1403.50,-1.66
2025-09-18,3461.30,1387.90,18,46.5,2836.28,22.04,1403.50,-1.11
2025-09-19,3445.20,1394.20,18,45.7,2836.28,21.47,1403.50,-0.66
2025-09-22,3468.70,1392.70,20,45.3,2836.28,22.30,1403.50,-0.77
2025-09-23,3486.20,1392.90,22,45.2,2836.28,22.91,1403.50,-0.76
2025-09-24,3472.10,1397.70,23,44.6,2836.28,22.42,1403.50,-0.41
2025-09-25,3471.10,1400.70,23,44.1,2836.28,22.38,1403.50,-0.20
2025-09-26,3386.10,1412.20,25,43.9,2836.28,19.39,1403.50,0.62
2025-09-29,3431.20,1399.00,24,44.1,2836.28,20.98,1403.50,-0.32
2025-09-30,3424.60,1403.10,24,44.0,2836.28,20.74,1403.50,-0.03
2025-10-01,3455.80,1403.90,24,43.7,2967.64,16.45,1393.09,0.78
2025-10-02,3549.20,1401.20,24,43.8,2967.64,19.60,1393.09,0.58
2025-10-10,3610.60,1421.10,24,43.5,2967.64,21.67,1393.09,2.01
2025-10-13,3584.60,1426.20,25,44.1,2967.64,20.79,1393.09,2.38
2025-10-14,3561.80,1431.30,25,44.2,2967.64,20.02,1393.09,2.74
2025-10-15,3657.30,1421.30,25,44.6,2967.64,23.24,1393.09,2.03
2025-10-16,3748.40,1417.70,24,43.5,2967.64,26.31,1393.09,1.77
2025-10-17,3748.90,1421.00,24,43.5,2967.64,26.33,1393.09,2.00
2025-10-20,3814.70,1419.10,24,43.5,2967.64,28.54,1393.09,1.87
2025-10-21,3823.80,1428.10,24,42.4,2967.64,28.85,1393.09,2.51
2025-10-22,3883.70,1429.80,24,42.7,2967.64,30.87,1393.09,2.64
2025-10-23,3845.60,1439.80,24,42.2,2967.64,29.58,1393.09,3.35
2025-10-24,3941.60,1436.70,24,42.2,2967.64,32.82,1393.09,3.13
2025-10-27,4042.80,1431.90,25,41.6,2967.64,36.23,1393.09,2.79
2025-10-28,4010.40,1437.30,23,41.4,2967.64,35.14,1393.09,3.17
2025-10-29,4081.20,1431.90,22,40.8,2967.64,37.52,1393.09,2.79
2025-10-30,4086.90,1426.90,22,40.3,2967.64,37.72,1393.09,2.43
2025-10-31,4107.50,1424.50,22,40.6,2967.64,38.41,1393.09,2.25
2025-11-03,4221.90,1428.40,22,40.6,3180.90,32.73,1389.58,2.79
2025-11-04,4121.70,1438.40,22,40.7,3180.90,29.58,1389.58,3.51
2025-11-05,4004.40,1448.40,23,40.2,3180.90,25.89,1389.58,4.23
2025-11-06,4026.50,1447.70,22,39.8,3180.90,26.58,1389.58,4.18
2025-11-07,3953.80,1456.90,23,39.2,3180.90,24.30,1389.58,4.84
2025-11-10,4073.20,1451.30,23,39.6,3180.90,28.05,1389.58,4.44
